machine_id,machine_name,machine_taper,machine_max_rpm,machine_max_power_kw,tool_id,tool_type,grade_name,iso,toolpath,op,cut,strategy,dia_in,flutes,vc_sfm,rpm,rpm_clamped,fz_in,feed_ipm,ap_in,ae_in,coolant,css,source_crib
VMC-03,Haas VF-2,CAT40,8100,22.4,Default Preset,bull nose end mill,17-4 PH (M),M,Rough,milling,roughing,conventional,0.25,6,246,3760,0,0.0024,55.07,0.1969,0.0874,flood,0,END MILLS FOR MACHINE 4.csv
VMC-03,Haas VF-2,CAT40,8100,22.4,Default Preset,bull nose end mill,17-4 PH (M),M,HEM Adaptive,milling,roughing,adaptive,0.25,6,344,5263,0,0.0029,92.5,0.3937,0.025,flood,0,END MILLS FOR MACHINE 4.csv
VMC-03,Haas VF-2,CAT40,8100,22.4,Default Preset,bull nose end mill,17-4 PH (M),M,Trochoidal,milling,roughing,trochoidal,0.25,6,369,5639,0,0.0032,107.36,0.4921,0.02,flood,0,END MILLS FOR MACHINE 4.csv
VMC-03,Haas VF-2,CAT40,8100,22.4,Default Preset,bull nose end mill,17-4 PH (M),M,Slot,milling,roughing,slot,0.25,6,197,3008,0,0.0022,39.65,0.125,0.25,flood,0,END MILLS FOR MACHINE 4.csv
VMC-03,Haas VF-2,CAT40,8100,22.4,Default Preset,bull nose end mill,17-4 PH (M),M,Ramp,milling,roughing,plunge,0.25,6,172,2632,0,0.0012,19.27,0.1969,0.0874,flood,0,END MILLS FOR MACHINE 4.csv
VMC-03,Haas VF-2,CAT40,8100,22.4,Default Preset,bull nose end mill,17-4 PH (M),M,Semi,milling,semi_finishing,conventional,0.25,6,271,4136,0,0.0019,47.87,0.0787,0.1252,flood,0,END MILLS FOR MACHINE 4.csv
VMC-03,Haas VF-2,CAT40,8100,22.4,Default Preset,bull nose end mill,17-4 PH (M),M,Finish,milling,finishing,conventional,0.25,6,295,4511,0,0.0017,45.82,0.0197,0.1874,flood,0,END MILLS FOR MACHINE 4.csv
VMC-03,Haas VF-2,CAT40,8100,22.4,Default Preset,bull nose end mill,17-4 PH (M),M,HSM,milling,finishing,hsm,0.25,6,384,5865,0,0.0017,59.57,0.0098,0.125,flood,0,END MILLS FOR MACHINE 4.csv
VMC-03,Haas VF-2,CAT40,8100,22.4,Default Preset,bull nose end mill,2205 Duplex (M),M,Rough,milling,roughing,conventional,0.25,6,205,3133,0,0.0024,45.88,0.1969,0.0874,flood,0,END MILLS FOR MACHINE 4.csv
VMC-03,Haas VF-2,CAT40,8100,22.4,Default Preset,bull nose end mill,2205 Duplex (M),M,HEM Adaptive,milling,roughing,adaptive,0.25,6,287,4386,0,0.0029,77.08,0.3937,0.025,flood,0,END MILLS FOR MACHINE 4.csv
VMC-03,Haas VF-2,CAT40,8100,22.4,Default Preset,bull nose end mill,2205 Duplex (M),M,Trochoidal,milling,roughing,trochoidal,0.25,6,308,4699,0,0.0032,89.47,0.4921,0.02,flood,0,END MILLS FOR MACHINE 4.csv
VMC-03,Haas VF-2,CAT40,8100,22.4,Default Preset,bull nose end mill,2205 Duplex (M),M,Slot,milling,roughing,slot,0.25,6,164,2506,0,0.0022,33.03,0.125,0.25,flood,0,END MILLS FOR MACHINE 4.csv
VMC-03,Haas VF-2,CAT40,8100,22.4,Default Preset,bull nose end mill,2205 Duplex (M),M,Ramp,milling,roughing,plunge,0.25,6,144,2193,0,0.0012,16.06,0.1969,0.0874,flood,0,END MILLS FOR MACHINE 4.csv
VMC-03,Haas VF-2,CAT40,8100,22.4,Default Preset,bull nose end mill,2205 Duplex (M),M,Semi,milling,semi_finishing,conventional,0.25,6,226,3446,0,0.0019,39.89,0.0787,0.1252,flood,0,END MILLS FOR MACHINE 4.csv
VMC-03,Haas VF-2,CAT40,8100,22.4,Default Preset,bull nose end mill,2205 Duplex (M),M,Finish,milling,finishing,conventional,0.25,6,246,3760,0,0.0017,38.19,0.0197,0.1874,flood,0,END MILLS FOR MACHINE 4.csv
VMC-03,Haas VF-2,CAT40,8100,22.4,Default Preset,bull nose end mill,2205 Duplex (M),M,HSM,milling,finishing,hsm,0.25,6,320,4887,0,0.0017,49.64,0.0098,0.125,flood,0,END MILLS FOR MACHINE 4.csv
VMC-03,Haas VF-2,CAT40,8100,22.4,Default Preset,bull nose end mill,304/316 SS (M),M,Rough,milling,roughing,conventional,0.25,6,328,5013,0,0.0024,73.42,0.1969,0.0874,flood,0,END MILLS FOR MACHINE 4.csv
VMC-03,Haas VF-2,CAT40,8100,22.4,Default Preset,bull nose end mill,304/316 SS (M),M,HEM Adaptive,milling,roughing,adaptive,0.25,6,459,7018,0,0.0029,123.34,0.3937,0.025,flood,0,END MILLS FOR MACHINE 4.csv
VMC-03,Haas VF-2,CAT40,8100,22.4,Default Preset,bull nose end mill,304/316 SS (M),M,Trochoidal,milling,roughing,trochoidal,0.25,6,492,7519,0,0.0032,143.16,0.4921,0.02,flood,0,END MILLS FOR MACHINE 4.csv
VMC-03,Haas VF-2,CAT40,8100,22.4,Default Preset,bull nose end mill,304/316 SS (M),M,Slot,milling,roughing,slot,0.25,6,262,4010,0,0.0022,52.86,0.125,0.25,flood,0,END MILLS FOR MACHINE 4.csv
VMC-03,Haas VF-2,CAT40,8100,22.4,Default Preset,bull nose end mill,304/316 SS (M),M,Ramp,milling,roughing,plunge,0.25,6,230,3509,0,0.0012,25.7,0.1969,0.0874,flood,0,END MILLS FOR MACHINE 4.csv
VMC-03,Haas VF-2,CAT40,8100,22.4,Default Preset,bull nose end mill,304/316 SS (M),M,Semi,milling,semi_finishing,conventional,0.25,6,361,5514,0,0.0019,63.82,0.0787,0.1252,flood,0,END MILLS FOR MACHINE 4.csv
VMC-03,Haas VF-2,CAT40,8100,22.4,Default Preset,bull nose end mill,304/316 SS (M),M,Finish,milling,finishing,conventional,0.25,6,394,6015,0,0.0017,61.1,0.0197,0.1874,flood,0,END MILLS FOR MACHINE 4.csv
VMC-03,Haas VF-2,CAT40,8100,22.4,Default Preset,bull nose end mill,304/316 SS (M),M,HSM,milling,finishing,hsm,0.25,6,512,7820,0,0.0017,79.43,0.0098,0.125,flood,0,END MILLS FOR MACHINE 4.csv
VMC-03,Haas VF-2,CAT40,8100,22.4,Default Preset,bull nose end mill,17-4 PH (M),M,Rough,milling,roughing,conventional,0.25,6,246,3760,0,0.0024,55.07,0.1969,0.0874,flood,0,END MILLS FOR MACHINE 4.csv
VMC-03,Haas VF-2,CAT40,8100,22.4,Default Preset,bull nose end mill,17-4 PH (M),M,HEM Adaptive,milling,roughing,adaptive,0.25,6,344,5263,0,0.0029,92.5,0.3937,0.025,flood,0,END MILLS FOR MACHINE 4.csv
VMC-03,Haas VF-2,CAT40,8100,22.4,Default Preset,bull nose end mill,17-4 PH (M),M,Trochoidal,milling,roughing,trochoidal,0.25,6,369,5639,0,0.0032,107.36,0.4921,0.02,flood,0,END MILLS FOR MACHINE 4.csv
VMC-03,Haas VF-2,CAT40,8100,22.4,Default Preset,bull nose end mill,17-4 PH (M),M,Slot,milling,roughing,slot,0.25,6,197,3008,0,0.0022,39.65,0.125,0.25,flood,0,END MILLS FOR MACHINE 4.csv
VMC-03,Haas VF-2,CAT40,8100,22.4,Default Preset,bull nose end mill,17-4 PH (M),M,Ramp,milling,roughing,plunge,0.25,6,172,2632,0,0.0012,19.27,0.1969,0.0874,flood,0,END MILLS FOR MACHINE 4.csv
VMC-03,Haas VF-2,CAT40,8100,22.4,Default Preset,bull nose end mill,17-4 PH (M),M,Semi,milling,semi_finishing,conventional,0.25,6,271,4136,0,0.0019,47.87,0.0787,0.1252,flood,0,END MILLS FOR MACHINE 4.csv
VMC-03,Haas VF-2,CAT40,8100,22.4,Default Preset,bull nose end mill,17-4 PH (M),M,Finish,milling,finishing,conventional,0.25,6,295,4511,0,0.0017,45.82,0.0197,0.1874,flood,0,END MILLS FOR MACHINE 4.csv
VMC-03,Haas VF-2,CAT40,8100,22.4,Default Preset,bull nose end mill,17-4 PH (M),M,HSM,milling,finishing,hsm,0.25,6,384,5865,0,0.0017,59.57,0.0098,0.125,flood,0,END MILLS FOR MACHINE 4.csv
VMC-03,Haas VF-2,CAT40,8100,22.4,Default Preset,bull nose end mill,2205 Duplex (M),M,Rough,milling,roughing,conventional,0.25,6,205,3133,0,0.0024,45.88,0.1969,0.0874,flood,0,END MILLS FOR MACHINE 4.csv
VMC-03,Haas VF-2,CAT40,8100,22.4,Default Preset,bull nose end mill,2205 Duplex (M),M,HEM Adaptive,milling,roughing,adaptive,0.25,6,287,4386,0,0.0029,77.08,0.3937,0.025,flood,0,END MILLS FOR MACHINE 4.csv
VMC-03,Haas VF-2,CAT40,8100,22.4,Default Preset,bull nose end mill,2205 Duplex (M),M,Trochoidal,milling,roughing,trochoidal,0.25,6,308,4699,0,0.0032,89.47,0.4921,0.02,flood,0,END MILLS FOR MACHINE 4.csv
VMC-03,Haas VF-2,CAT40,8100,22.4,Default Preset,bull nose end mill,2205 Duplex (M),M,Slot,milling,roughing,slot,0.25,6,164,2506,0,0.0022,33.03,0.125,0.25,flood,0,END MILLS FOR MACHINE 4.csv
VMC-03,Haas VF-2,CAT40,8100,22.4,Default Preset,bull nose end mill,2205 Duplex (M),M,Ramp,milling,roughing,plunge,0.25,6,144,2193,0,0.0012,16.06,0.1969,0.0874,flood,0,END MILLS FOR MACHINE 4.csv
VMC-03,Haas VF-2,CAT40,8100,22.4,Default Preset,bull nose end mill,2205 Duplex (M),M,Semi,milling,semi_finishing,conventional,0.25,6,226,3446,0,0.0019,39.89,0.0787,0.1252,flood,0,END MILLS FOR MACHINE 4.csv
VMC-03,Haas VF-2,CAT40,8100,22.4,Default Preset,bull nose end mill,2205 Duplex (M),M,Finish,milling,finishing,conventional,0.25,6,246,3760,0,0.0017,38.19,0.0197,0.1874,flood,0,END MILLS FOR MACHINE 4.csv
VMC-03,Haas VF-2,CAT40,8100,22.4,Default Preset,bull nose end mill,2205 Duplex (M),M,HSM,milling,finishing,hsm,0.25,6,320,4887,0,0.0017,49.64,0.0098,0.125,flood,0,END MILLS FOR MACHINE 4.csv
VMC-03,Haas VF-2,CAT40,8100,22.4,Default Preset,bull nose end mill,304/316 SS (M),M,Rough,milling,roughing,conventional,0.375,6,328,3342,0,0.0032,63.95,0.1969,0.1311,flood,0,END MILLS FOR MACHINE 4.csv
VMC-03,Haas VF-2,CAT40,8100,22.4,Default Preset,bull nose end mill,304/316 SS (M),M,HEM Adaptive,milling,roughing,adaptive,0.375,6,459,4679,0,0.0038,107.43,0.3937,0.0375,flood,0,END MILLS FOR MACHINE 4.csv
VMC-03,Haas VF-2,CAT40,8100,22.4,Default Preset,bull nose end mill,304/316 SS (M),M,Trochoidal,milling,roughing,trochoidal,0.375,6,492,5013,0,0.0041,124.69,0.4921,0.03,flood,0,END MILLS FOR MACHINE 4.csv
VMC-03,Haas VF-2,CAT40,8100,22.4,Default Preset,bull nose end mill,304/316 SS (M),M,Slot,milling,roughing,slot,0.375,6,262,2673,0,0.0029,46.03,0.1378,0.375,flood,0,END MILLS FOR MACHINE 4.csv
VMC-03,Haas VF-2,CAT40,8100,22.4,Default Preset,bull nose end mill,304/316 SS (M),M,Ramp,milling,roughing,plunge,0.375,6,230,2339,0,0.0016,22.38,0.1969,0.1311,flood,0,END MILLS FOR MACHINE 4.csv
VMC-03,Haas VF-2,CAT40,8100,22.4,Default Preset,bull nose end mill,304/316 SS (M),M,Semi,milling,semi_finishing,conventional,0.375,6,361,3676,0,0.0026,56.44,0.0787,0.1874,flood,0,END MILLS FOR MACHINE 4.csv
VMC-03,Haas VF-2,CAT40,8100,22.4,Default Preset,bull nose end mill,304/316 SS (M),M,Finish,milling,finishing,conventional,0.375,6,394,4010,0,0.0022,53.99,0.0197,0.2811,flood,0,END MILLS FOR MACHINE 4.csv
VMC-03,Haas VF-2,CAT40,8100,22.4,Default Preset,bull nose end mill,304/316 SS (M),M,HSM,milling,finishing,hsm,0.375,6,512,5213,0,0.0022,70.19,0.0098,0.1875,flood,0,END MILLS FOR MACHINE 4.csv
VMC-03,Haas VF-2,CAT40,8100,22.4,Default Preset,bull nose end mill,17-4 PH (M),M,Rough,milling,roughing,conventional,0.375,6,246,2506,0,0.0032,47.95,0.1969,0.1311,flood,0,END MILLS FOR MACHINE 4.csv
VMC-03,Haas VF-2,CAT40,8100,22.4,Default Preset,bull nose end mill,17-4 PH (M),M,HEM Adaptive,milling,roughing,adaptive,0.375,6,344,3509,0,0.0038,80.57,0.3937,0.0375,flood,0,END MILLS FOR MACHINE 4.csv
VMC-03,Haas VF-2,CAT40,8100,22.4,Default Preset,bull nose end mill,17-4 PH (M),M,Trochoidal,milling,roughing,trochoidal,0.375,6,369,3760,0,0.0041,93.53,0.4921,0.03,flood,0,END MILLS FOR MACHINE 4.csv
VMC-03,Haas VF-2,CAT40,8100,22.4,Default Preset,bull nose end mill,17-4 PH (M),M,Slot,milling,roughing,slot,0.375,6,197,2005,0,0.0029,34.53,0.1378,0.375,flood,0,END MILLS FOR MACHINE 4.csv
VMC-03,Haas VF-2,CAT40,8100,22.4,Default Preset,bull nose end mill,17-4 PH (M),M,Ramp,milling,roughing,plunge,0.375,6,172,1754,0,0.0016,16.78,0.1969,0.1311,flood,0,END MILLS FOR MACHINE 4.csv
