"Tool Index (tool_index)","Preset Name (preset_name)","Type (tool_type)","Description (tool_description)","Diameter (tool_diameter)","Number (tool_number)","Unit (tool_unit)","Holder Description (holder_description)","Holder Product ID (holder_productId)","Holder Product Link (holder_productLink)","Holder Vendor (holder_vendor)","Abrasive Flow Rate (tool_abrasiveFlowRate)","Size (tool_adaptiveItemSize)","Orientation (tool_angle)","Tool Assembly Gauge Length (tool_assemblyGaugeLength)","Assist Gas (tool_assistGas)","Axial Distance (tool_axialDistance)","Bead Width (tool_beadWidth)","Tool Block Size (tool_block_adaptiveItemSize)","Tool Block Comment (tool_block_comment)","Tool Block Description (tool_block_description)","Tool Block Half Index (tool_block_isHalfIndex)","Tool Block Live (tool_block_live)","Tool Block Connection Type (tool_block_machineSideConnectionType)","Tool Block Maximum RPM (tool_block_maximumRotationalSpeed)","Tool Block Attachment points (tool_block_numberOfAttachmentPoints)","Tool Block Number of Tools (tool_block_numberOfTools)","Tool Block Orientation (tool_block_orientationType)","Tool Block Product ID (tool_block_productId)","Tool Block Product Link (tool_block_productLink)","Tool Block Station Number (tool_block_stationNumber)","Tool Block Vendor (tool_block_vendor)","Body Length (tool_bodyLength)","Break Control (tool_breakControl)","Chamfer Angle (tool_chamferAngle)","Chamfer Width (tool_chamferWidth)","Clamping (tool_clamping)","Clockwise Spindle Rotation (tool_clockwise)","Comment (tool_comment)","Compensation (tool_compensation)","Compensation Offset (tool_compensationOffset)","Coolant (tool_coolant)","Coolant Support (tool_coolantSupport)","Corner Radius (tool_cornerRadius)","Cross Section (tool_crossSection)","Cut Height (tool_cutHeight)","Cut Power (tool_cutPower)","Cutting Width (tool_cuttingWidth)","Auxiliary Gas Flow Rate (tool_depositingAuxiliaryGasFlowRate)","Carrier Gas Flow Rate (tool_depositingCarrierGasFlowRate)","Current (tool_depositingCurrent)","Power (tool_depositingPower)","Shield Gas Flow Rate (tool_depositingShieldGasFlowRate)","Voltage (tool_depositingVoltage)","Depth of Cut (tool_depthOfCut)","Diameter Offset (tool_diameterOffset)","End Angle (tool_endAngle)","End Cutting (tool_endCutting)","Cutting Feedrate (tool_feedCutting)","Cutting Feed per Revolution (tool_feedCuttingRel)","Depositing Feedrate (tool_feedDepositing)","Lead-In Feedrate (tool_feedEntry)","Lead-In Feed per Revolution (tool_feedEntryRel)","Lead-Out Feedrate (tool_feedExit)","Lead-Out Feed per Revolution (tool_feedExitRel)","Plunge Feed per Revolution (tool_feedPerRevolution)","Feed per Tooth (tool_feedPerTooth)","Plunge Feedrate (tool_feedPlunge)","Link Feedrate (tool_feedProbeLink)","Measure Feedrate (tool_feedProbeMeasure)","Ramp Feedrate (tool_feedRamp)","Retract Feedrate (tool_feedRetract)","Retract Feed per Revolution (tool_feedRetractPerRevolution)","Transition Feedrate (tool_feedTransition)","Wire Feedrate (tool_feedWire)","Flute Length (tool_fluteLength)","Use Opposite Edge (tool_grooveCompOppositeEdge)","Groove Width (tool_grooveWidth)","Hand (tool_hand)","Head Clearance (tool_headClearance)","Head Length (tool_headLength)","Tool Holder Gauge Length (tool_holderGaugeLength)","Head Length (tool_holderHeadLength)","Overall Length (tool_holderOverallLength)","Style (tool_holderType)","Angle (tool_insertAngle)","Insert size (tool_insertSize)","Size specified by (tool_insertSizeSpecificationMode)","Shape (tool_insertType)","Width (tool_insertWidth)","Internal Thread (tool_internalThread)","Half Index (tool_isHalfIndex)","Kerf Width (tool_kerfWidth)","Layer Thickness (tool_layerThickness)","Leading Angle (tool_leadingAngle)","Trailing edge length (tool_lengthNonCuttingEdge)","Length Offset (tool_lengthOffset)","Live Tool (tool_live)","Lower Radius (tool_lowerRadius)","Quality Control (tool_machineQualityControl)","Connection Type (tool_machineSideConnectionType)","Manual Tool Change (tool_manualToolChange)","Material (tool_material)","Maximum Diameter (tool_maximumCuttingDiameter)","Maximum RPM (tool_maximumRotationalSpeed)","Maximum Thread Pitch (tool_maximumThreadPitch)","Minimum Thread Pitch (tool_minimumThreadPitch)","Nozzle Diameter (tool_nozzleDiameter)","Attachment points (tool_numberOfAttachmentPoints)","Number of Flutes (tool_numberOfFlutes)","Number of Teeth (tool_numberOfTeeth)","Number of Tools (tool_numberOfTools)","Orientation (tool_orientationType)","Overall Length (tool_overallLength)","Pierce Height (tool_pierceHeight)","Pierce Power (tool_piercePower)","Pierce Time (tool_pierceTime)","Powder Flow Rate (tool_powderFlowRate)","Filter by Type (tool_presetMaterialCategory)","Maximum hardness (tool_presetMaterialMaximumHardness)","Minimum hardness (tool_presetMaterialMinimumHardness)","Filter by Search (tool_presetMaterialQuery)","Filter by hardness (tool_presetMaterialUseHardness)","Preset Program Number (tool_presetProgram)","Pressure (tool_pressure)","Product ID (tool_productId)","Product Link (tool_productLink)","Profile Radius (tool_profileRadius)","Ramp Angle (tool_rampAngle)","Ramp Spindle Speed (tool_rampSpindleSpeed)","Relief Angle (tool_reliefAngle)","Round Shank (tool_roundShank)","Flip (tool_shaftAxisAngle)","Shaft Diameter (tool_shaftDiameter)","Shank Height (tool_shankHeight)","Shank Width (tool_shankWidth)","Shoulder Diameter (tool_shoulderDiameter)","Shoulder Length (tool_shoulderLength)","Side Angle (tool_sideAngle)","Side Cutting (tool_sideCutting)","Spindle Speed (tool_spindleSpeed)","Stand-off Distance (tool_standoffDistance)","Station Number (tool_stationNumber)","Stepdown (tool_stepdown)","Stepover (tool_stepover)","Surface Speed (tool_surfaceSpeed)","Taper Angle (tool_taperAngle)","Tapered Type (tool_taperedType)","Thickness (tool_thickness)","Thread Pitch (tool_threadPitch)","Thread Profile Angle (tool_threadProfileAngle)","Thread Tip Radius (tool_threadTipRadius)","Thread Tip Type (tool_threadTipType)","Thread Tip Width (tool_threadTipWidth)","Tip Angle (tool_tipAngle)","Tip Diameter (tool_tipDiameter)","Tip Length (tool_tipLength)","Tip Offset (tool_tipOffset)","Tolerance (tool_tolerance)","Trailing Angle (tool_trailingAngle)","Turret (tool_turret)","Upper Radius (tool_upperRadius)","Use Constant Surface Speed (tool_useConstantSurfaceSpeed)","Use Feed per Revolution (tool_useFeedPerRevolution)","Vendor (tool_vendor)","Use Depth of Cut (use_tool_depthOfCut)","Use Preset Program Number (use_tool_presetProgram)","Use Stepdown (use_tool_stepdown)","Use Stepover (use_tool_stepover)","Shaft Segments (shaft_segments)","Holder Segments (holder_segments)","Tool Library Version (tool_library_version)","CSV_TOOLS_VERSION_1"
21,"Default Preset","drill",".228 DRILL (#1)",0.228,6,"inches","BIG DAISHOWA ER-32-4NL","","","BIG DAISHOWA","","","",6.4634,"","","","","","","","","","","","","","","","","",2.613,false,"","","",true,"HOLE FOR 1/4-20","",6,"flood","no","","","","","","","","","","","","",6,"","","","","","","","","",0.0025,"",2.09414,"","","",1.40173,0.00167339,"","",2.01,"","","","","",3.8504,"","","","","","","","","","","","","","",6,false,"","","",false,"hss","","","","","","",2,"","","",2.613,"","","","","all","","","",false,"","","","","",2,"","","","",0.228,"","","",2.211,"","",837.658,"","","","",50,"","","","","","","","",118,"","","","","",0,"","",true,"","","",false,false,"","H1.188980 U1.988190 L1.988190; H1.950790 U1.750000 L1.750000; H0.710630 U2.403310 L2.403310",36
22,"Default Preset","drill",".234 (A DRILL)",0.234,6,"inches","BIG DAISHOWA ER-32-4NL","","","BIG DAISHOWA","","","",6.4634,"","","","","","","","","","","","","","","","","",2.613,false,"","","",true,"HOLE FOR 1/4-20","",6,"flood","no","","","","","","","","","","","","",6,"","","","","","","","","",0.002,"",1.63236,"","","",1.40173,0.00171743,"","",2.01,"","","","","",3.8504,"","","","","","","","","","","","","","",6,false,"","","",false,"hss","","","","","","",2,"","","",2.613,"","","","","all","","","",false,"","","","","",2,"","","","",0.234,"","","",2.211,"","",816.179,"","","","",50,"","","","","","","","",118,"","","","","",0,"","",true,"","","",false,false,"","H1.188980 U1.988190 L1.988190; H1.950790 U1.750000 L1.750000; H0.710630 U2.403310 L2.403310",36
23,"Default Preset","drill",".242 C DRILL",0.242,6,"inches","BIG DAISHOWA ER-32-4NL","","","BIG DAISHOWA","","","",6.4634,"","","","","","","","","","","","","","","","","",2.613,false,"","","",true,"","",6,"flood","no","","","","","","","","","","","","",6,"","","","","","","","","",0.0025,"",1.973,"","","",1.5784,0.002,"","",2.01,"","","","","",3.8504,"","","","","","","","","","","","","","",6,false,"","","",false,"hss","","","","","","",2,"","","",2.613,"","","","","all","","","",false,"","","","","",2,"","","","",0.242,"","","",2.211,"","",789.198,"","","","",50,"","","","","","","","",118,"","","","","",0,"","",true,"","","",false,false,"","H1.188980 U1.988190 L1.988190; H1.950790 U1.750000 L1.750000; H0.710630 U2.403310 L2.403310",36
24,"Default Preset","drill",".125",0.125,6,"inches","BIG DAISHOWA ER-32-4NL","","","BIG DAISHOWA","","","",6.4634,"","","","","","","","","","","","","","","","","",2.613,false,"","","",true,"","",6,"flood","no","","","","","","","","","","","","",6,"","","","","","","","","",0.001,"",1.52789,"","","",1.71887,0.001125,"","",2.01,"","","","","",3.8504,"","","","","","","","","","","","","","",6,false,"","","",false,"hss","","","","","","",2,"","","",2.613,"","","","","all","","","",false,"","","","","",2,"","","","",0.125,"","","",2.211,"","",1527.89,"","","","",50,"","","","","","","","",135,"","","","","",0,"","",false,"","","",false,false,"","H1.188980 U1.988190 L1.988190; H1.950790 U1.750000 L1.750000; H0.710630 U2.403310 L2.403310",36
25,"Default Preset","drill",".256 F DRILL",0.256,6,"inches","BIG DAISHOWA ER-32-4NL","","","BIG DAISHOWA","","","",6.4634,"","","","","","","","","","","","","","","","","",2.613,false,"","","",true,"","",6,"flood","no","","","","","","","","","","","","",6,"","","","","","","","","",0.003,"",2.23812,"","","",1.49208,0.002,"","",2.01,"","","","","",3.8504,"","","","","","","","","","","","","","",6,false,"","","",false,"hss","","","","","","",2,"","","",2.613,"","","","","all","","","",false,"","","","","",2,"","","","",0.256,"","","",2.211,"","",746.039,"","","","",50,"","","","","","","","",118,"","","","","",0,"","",true,"","","",false,false,"","H1.188980 U1.988190 L1.988190; H1.950790 U1.750000 L1.750000; H0.710630 U2.403310 L2.403310",36
26,"Default Preset","drill","17/64",0.265625,6,"inches","BIG DAISHOWA ER-32-4NL","","","BIG DAISHOWA","","","",6.4634,"","","","","","","","","","","","","","","","","",2.613,false,"","","",true,"","",6,"flood","no","","","","","","","","","","","","",6,"","","","","","","","","",0.0025,"",1.79751,"","","",1.43801,0.002,"","",2.01,"","","","","",3.8504,"","","","","","","","","","","","","","",6,false,"","","",false,"hss","","","","","","",2,"","","",2.613,"","","","","all","","","",false,"","","","","",2,"","","","",0.265625,"","","",2.211,"","",719.006,"","","","",50,"","","","","","","","",118,"","","","","",0,"","",true,"","","",false,false,"","H1.188980 U1.988190 L1.988190; H1.950790 U1.750000 L1.750000; H0.710630 U2.403310 L2.403310",36
27,"Default Preset","drill",".277 J DRILL",0.277,6,"inches","BIG DAISHOWA ER-32-4NL","","","BIG DAISHOWA","","","",6.4634,"","","","","","","","","","","","","","","","","",2.613,false,"","","",true,"HOLE FOR 5/16-18 AND M8","",6,"flood","no","","","","","","","","","","","","",6,"","","","","","","","","",0.0035,"",2.41318,"","","",11.1006,0.0161,"","",2.01,"","","","","",3.8504,"","","","","","","","","","","","","","",6,false,"","","",false,"hss","","","","","","",2,"","","",2.613,"","","","","all","","","",false,"","","","","",2,"","","","",0.277,"","","",2.211,"","",689.48,"","","","",50,"","","","","","","","",140,"","","","","",0,"","",true,"","","",false,false,"","H1.188980 U1.988190 L1.988190; H1.950790 U1.750000 L1.750000; H0.710630 U2.403310 L2.403310",36
28,"Default Preset","drill",".281 9/32",0.281,6,"inches","BIG DAISHOWA ER-32-4NL","","","BIG DAISHOWA","","","",6.4634,"","","","","","","","","","","","","","","","","",2.613,false,"","","",true,"","",6,"flood","no","","","","","","","","","","","","",6,"","","","","","","","","",0.0035,"",2.37883,"","","",1.35933,0.002,"","",2.01,"","","","","",3.8504,"","","","","","","","","","","","","","",6,true,"","","",false,"hss","","","","","","",2,"","","",2.613,"","","","","all","","","",false,"","","","","",2,"","","","",0.281,"","","",2.211,"","",679.665,"","","","",50,"","","","","","","","",118,"","","","","",0,"","",false,"","","",false,false,"","H1.188980 U1.988190 L1.988190; H1.950790 U1.750000 L1.750000; H0.710630 U2.403310 L2.403310",36
29,"Default Preset","drill","L DRILL",0.29,6,"inches","BIG DAISHOWA ER-32-4NL","","","BIG DAISHOWA","","","",6.4634,"","","","","","","","","","","","","","","","","",2.613,false,"","","",true,"","",6,"flood","no","","","","","","","","","","","","",6,"","","","","","","","","",0.0035,"",2.305,"","","",1.31714,0.002,"","",2.01,"","","","","",3.8504,"","","","","","","","","","","","","","",6,false,"","","",false,"hss","","","","","","",2,"","","",2.613,"","","","","all","","","",false,"","","","","",2,"","","","",0.29,"","","",2.211,"","",658.572,"","","","",50,"","","","","","","","",118,"","","","","",0,"","",true,"","","",false,false,"","H1.188980 U1.988190 L1.988190; H1.950790 U1.750000 L1.750000; H0.710630 U2.403310 L2.403310",36
30,"Default Preset","drill","M DRILL",0.295,6,"inches","BIG DAISHOWA ER-32-4NL","","","BIG DAISHOWA","","","",6.4634,"","","","","","","","","","","","","","","","","",2.613,false,"","","",true,"","",6,"flood","no","","","","","","","","","","","","",6,"","","","","","","","","",0.0035,"",2.26593,"","","",1.55378,0.0024,"","",2.01,"","","","","",3.8504,"","","","","","","","","","","","","","",6,false,"","","",false,"hss","","","","","","",2,"","","",2.613,"","","","","all","","","",false,"","","","","",2,"","","","",0.295,"","","",2.211,"","",647.41,"","","","",50,"","","","","","","","",118,"","","","","",0,"","",true,"","","",false,false,"","H1.188980 U1.988190 L1.988190; H1.950790 U1.750000 L1.750000; H0.710630 U2.403310 L2.403310",36
31,"Default Preset","drill",".358 T DRILL",0.358,6,"inches","BIG DAISHOWA ER-32-4NL","","","BIG DAISHOWA","","","",6.8504,"","","","","","","","","","","","","","","","","",3,false,"","","",true,"HOLE FOR M10x1.5","",6,"flood","no","","","","","","","","","","","","",6,"","","","","","","","","",0.004,"",2.13392,"","","",40,0.0749793,"","",2.01,"","","","","",3.8504,"","","","","","","","","","","","","","",6,false,"","","",false,"hss","","","","","","",2,"","","",5,"","","","","all","","","",false,"","","","","",2,"","","","",0.358,"","","",2.211,"","",533.48,"","","","",50,"","","","","","","","",118,"","","","","",0,"","",true,"","","",false,false,"","H1.188980 U1.988190 L1.988190; H1.950790 U1.750000 L1.750000; H0.710630 U2.403310 L2.403310",36
32,"Default Preset","drill",".3905 25/64",0.390625,6,"inches","BIG DAISHOWA ER-32-4NL","","","BIG DAISHOWA","","","",6.8504,"","","","","","","","","","","","","","","","","",3,false,"","","",true,"3XD DEPTH OF CUT","",6,"flood","no","","","","","","","","","","","","",6,"","","","","","","","","",0.005,"",2.44462,"","","",1.83346,0.00374999,"","",2,"","","","","",3.8504,"","","","","","","","","","","","","","",6,false,"","","",false,"ti coated","","","","","","",2,"","","",4,"","","","","all","","","",false,"","","","","",2,"","","","",0.390625,"","","",2.25,"","",488.924,"","","","",50,"","","","","","","","",118,"","","","","",0,"","",true,"","","",false,false,"","H1.188980 U1.988190 L1.988190; H1.950790 U1.750000 L1.750000; H0.710630 U2.403310 L2.403310",36
33,"Default Preset","drill",".397"" Drill",0.397,6,"inches","BIG DAISHOWA ER-32-4NL","","","BIG DAISHOWA","","","",6.3504,"","","","","","","","","","","","","","","","","",2.5,false,"","","",true,"3XD DEPTH OF CUT","",6,"flood","no","","","","","","","","","","","","",6,"","","","","","","","","",0.0055,"",2.6459,"","","",1.73186,0.0036,"","",0.9375,"","","","","",3.8504,"","","","","","","","","","","","","","",6,false,"","","",false,"ti coated","","","","","","",2,"","","",4,"","","","","all","","","",false,"","","","","",2,"","","","",0.397,"","","",1.25,"","",481.073,"","","","",50,"","","","","","","","",118,"","","","","",0,"","",true,"","","",false,false,"","H1.188980 U1.988190 L1.988190; H1.950790 U1.750000 L1.750000; H0.710630 U2.403310 L2.403310",36
34,"Default Preset","drill",".421 27/64",0.421875,6,"inches","BIG DAISHOWA ER-32-4NL","","","BIG DAISHOWA","","","",6.3504,"","","","","","","","","","","","","","","","","",2.5,false,"","","",true,"3XD DEPTH OF CUT","",6,"flood","no","","","","","","","","","","","","",6,"","","","","","","","","",0.005,"",2.26354,"","","",1.62975,0.00360001,"","",0.9375,"","","","","",3.8504,"","","","","","","","","","","","","","",6,false,"","","",false,"ti coated","","","","","","",2,"","","",4,"","","","","all","","","",false,"","","","","",2,"","","","",0.421875,"","","",1.25,"","",452.707,"","","","",50,"","","","","","","","",118,"","","","","",0,"","",true,"","","",false,false,"","H1.188980 U1.988190 L1.988190; H1.950790 U1.750000 L1.750000; H0.710630 U2.403310 L2.403310",36
35,"Default Preset","drill","29/64 (.458 Drill)",0.453125,6,"inches","BIG DAISHOWA ER-32-4NL","","","BIG DAISHOWA","","","",6.8504,"","","","","","","","","","","","","","","","","",3,false,"","","",true,"HOLE FOR 1/2-13","",6,"flood","no","","","","","","","","","","","","",6,"","","","","","","","","",0.0048,"",2.02313,"","","",2.02313,0.0048,"","",2.03,"","","","","",3.8504,"","","","","","","","","","","","","","",6,false,"","","",false,"ti coated","","","","","","",2,"","","",4,"","","","","all","","","",false,"","","","","",2,"","","","",0.453125,"","","",2.3,"","",421.486,"","","","",50,"","","","","","","","",118,"","","","","",0,"","",true,"","","",false,false,"","H1.188980 U1.988190 L1.988190; H1.950790 U1.750000 L1.750000; H0.710630 U2.403310 L2.403310",36
36,"Default Preset","drill",".488",0.488,6,"inches","BIG DAISHOWA ER-32-4NL","","","BIG DAISHOWA","","","",7.8504,"","","","","","","","","","","","","","","","","",4,false,"","","",true,"3XD DEPTH OF CUT","",6,"flood","no","","","","","","","","","","","","",6,"","","","","","","","","",0.0048,"",1.87855,"","","",19.5285,0.0498985,"","",1.6875,"","","","","",3.8504,"","","","","","","","","","","","","","",6,false,"","","",false,"ti coated","","","","","","",2,"","","",6,"","","","","all","","","",false,"","","","","",2,"","","","",0.488,"","","",3.25,"","",391.365,"","","","",50,"","","","","","","","",130,"","","","","",0,"","",true,"YG-1","","",false,false,"","H1.188980 U1.988190 L1.988190; H1.950790 U1.750000 L1.750000; H0.710630 U2.403310 L2.403310",36
37,"Default Preset","spot drill","3/4 SPOT DRILL",0.75,3,"inches","BIG DAISHOWA ER-32-4NL","","","BIG DAISHOWA","","","",6.4754,"","","","","","","","","","","","","","","","","",2.625,false,"","","",true,"","",3,"flood","no","","","","","","","","","","","","",3,"","",2,"","",2,"",2,"",0.0031831,0.001,3.1831,"","",40,3.1831,0.0031831,2,"",0.5,"","","","","",3.8504,"","","","","","","","","","","","","","",3,false,"","","",false,"ti coated","","","","","","",2,"","","",3.5,"","","","","all","","","",false,"","","","","",2,"","","","",0.75,"","","",0.656,"","",1000,"","","","",196.35,"","","","","","","","",90,0.02,"","","","",0,"","",true,"","","",false,false,"","H1.188980 U1.988190 L1.988190; H1.950790 U1.750000 L1.750000; H0.710630 U2.403310 L2.403310",36
38,"Default Preset","drill","1/4 DRILL",0.25,6,"inches","BIG DAISHOWA ER-32-4NL","","","BIG DAISHOWA","","","",6.4634,"","","","","","","","","","","","","","","","","",2.613,false,"","","",true,"","",6,"flood","no","","","","","","","","","","","","",6,"","","","","","","","","",0.0026,"",1.98625,"","","",1.71887,0.00225,"","",2.01,"","","","","",3.8504,"","","","","","","","","","","","","","",6,false,"","","",false,"hss","","","","","","",2,"","","",2.613,"","","","","all","","","",false,"","","","","",2,"","","","",0.25,"","","",2.211,"","",763.944,"","","","",50,"","","","","","","","",135,"","","","","",0,"","",false,"","","",false,false,"","H1.188980 U1.988190 L1.988190; H1.950790 U1.750000 L1.750000; H0.710630 U2.403310 L2.403310",36
39,"Default Preset","drill",".375",0.375,6,"inches","BIG DAISHOWA ER-32-4NL","","","BIG DAISHOWA","","","",6.4634,"","","","","","","","","","","","","","","","","",2.613,false,"","","",true,"","",6,"flood","no","","","","","","","","","","","","",6,"","","","","","","","","",0.005,"",2.54648,"","","",1.22777,0.00241071,"","",2.01,"","","","","",3.8504,"","","","","","","","","","","","","","",6,false,"","","",false,"hss","","","","","","",2,"","","",2.613,"","","","","all","","","",false,"","","","","",2,"","","","",0.375,"","","",2.211,"","",509.296,"","","","",50,"","","","","","","","",135,"","","","","",0,"","",true,"","","",false,false,"","H1.188980 U1.988190 L1.988190; H1.950790 U1.750000 L1.750000; H0.710630 U2.403310 L2.403310",36
40,"Default Preset","drill",".209 YG-1 DRILL",0.209,6,"inches","Techniks ER 16 LONG REACH","22253S","","TECHNIKS","","","",7.653,"","","","","","","","","","","","","","","","","",1.768,false,"","","",true,"HOLE FOR M6X1.00","",6,"tool","no","","","","","","","","","","","","",6,"","","","","","","","","",0.0018,"",1.64485,"","","",35.6623,0.039026,"","",1.581,"","","","","",5.885,"","","","","","","","","","","","","","",6,false,"","","",false,"carbide","","","","","","",3,"","","",2.613,"","","","","all","","","",false,"","","","","",2,"","","","",0.209,"","","",1.61,"","",913.808,"","","","",50,"","","","","","","","",118,"","","","","",0,"","",true,"","","",false,false,"","H4.125000 U1.100000 L1.100000; H0.500000 U1.740000 L1.100000; H0.635000 U1.740000 L1.740000; H0.625000 U2.500000 L2.500000",36
41,"Default Preset","drill",".3125",0.3125,6,"inches","BIG DAISHOWA MEGAER16-3NL","","","BIG DAISHOWA","","","",6.46063,"","","","","","","","","","","","","","","","","",3.5,false,"","","",true,"3XD DEPTH OF CUT","",6,"flood","no","","","","","","","","","","","","",6,"","","","","","","","","",0.0035,"",2.13904,"","","",1.46677,0.0024,"","",2,"","","","","",2.96063,"","","","","","","","","","","","","","",6,false,"","","",false,"ti coated","","","","","","",2,"","","",4.0625,"","","","","all","","","",false,"","","","","",2,"","","","",0.3125,"","","",3.25,"","",611.155,"","","","",50,"","","","","","","","",135,"","","","","",0,"","",true,"","","",false,false,"","H1.503940 U1.181100 L1.181100; H0.118110 U1.417320 L1.181100; H0.627953 U1.750000 L1.750000; H0.710630 U2.500000 L2.500000",36
42,"Default Preset","drill",".386 W DRILL",0.386,6,"inches","BIG DAISHOWA ER-32-4NL","","","BIG DAISHOWA","","","",6.8504,"","","","","","","","","","","","","","","","","",3,false,"","","",true,"HOLE FOR M10x1.5","",6,"flood","no","","","","","","","","","","","","",6,"","","","","","","","","",0.0045,"",2.22652,"","","",40,0.0808437,"","",2.01,"","","","","",3.8504,"","","","","","","","","","","","","","",6,false,"","","",false,"hss","","","","","","",2,"","","",5,"","","","","all","","","",false,"","","","","",2,"","","","",0.386,"","","",2.211,"","",494.782,"","","","",50,"","","","","","","","",135,"","","","","",0,"","",true,"","","",false,false,"","H1.188980 U1.988190 L1.988190; H1.950790 U1.750000 L1.750000; H0.710630 U2.403310 L2.403310",36
43,"Default Preset","drill","U DRILL .368",0.368,6,"inches","BIG DAISHOWA MEGAER16-3NL","","","BIG DAISHOWA","","","",5.08563,"","","","","","","","","","","","","","","","","",2.125,false,"","","",true,"3XD DEPTH OF CUT","",6,"flood","no","","","","","","","","","","","","",6,"","","","","","","","","",0.0045,"",2.33543,"","","",1.46677,0.00282624,"","",2,"","","","","",2.96063,"","","","","","","","","","","","","","",6,false,"","","",false,"ti coated","","","","","","",2,"","","",4.0625,"","","","","all","","","",false,"","","","","",2,"","","","",0.625,"","","",2.125,"","",518.984,"","","","",50,"","","","","","","","",135,"","","","","",0,"","",true,"","","",false,false,"","H1.503940 U1.181100 L1.181100; H0.118110 U1.417320 L1.181100; H0.627953 U1.750000 L1.750000; H0.710630 U2.500000 L2.500000",36
44,"Default Preset","drill",".275",0.275,6,"inches","BIG DAISHOWA ER-32-4NL","","","BIG DAISHOWA","","","",6.4634,"","","","","","","","","","","","","","","","","",2.613,false,"","","",true,"","",6,"flood","no","","","","","","","","","","","","",6,"","","","","","","","","",0.0035,"",2.43073,"","","",1.49208,0.00214844,"","",2.01,"","","","","",3.8504,"","","","","","","","","","","","","","",6,false,"","","",false,"hss","","","","","","",2,"","","",2.613,"","","","","all","","","",false,"","","","","",2,"","","","",0.275,"","","",2.211,"","",694.494,"","","","",50,"","","","","","","","",135,"","","","","",0,"","",true,"","","",false,false,"","H1.188980 U1.988190 L1.988190; H1.950790 U1.750000 L1.750000; H0.710630 U2.403310 L2.403310",36
45,"Default Preset","drill",".437 ",0.4375,6,"inches","BIG DAISHOWA ER-32-4NL","","","BIG DAISHOWA","","","",9.1004,"","","","","","","","","","","","","","","","","",5.25,false,"","","",true,"","",6,"flood","no","","","","","","","","","","","","",6,"","","","","","","","","",0.005,"",2.1827,"","","",1.54397,0.00353684,"","",1.6875,"","","","","",3.8504,"","","","","","","","","","","","","","",6,false,"","","",false,"ti coated","","","","","","",2,"","","",6,"","","","","all","","","",false,"","","","","",2,"","","","",0.4375,"","","",2.3,"","",436.539,"","","","",50,"","","","","","","","",118,"","","","","",0,"","",false,"","","",false,false,"","H1.188980 U1.988190 L1.988190; H1.950790 U1.750000 L1.750000; H0.710630 U2.403310 L2.403310",36
46,"Default Preset","drill",".246 DRILL",0.246,6,"inches","BIG DAISHOWA ER-32-4NL","","","BIG DAISHOWA","","","",6.4634,"","","","","","","","","","","","","","","","","",2.613,false,"","","",true,"","",6,"flood","no","","","","","","","","","","","","",6,"","","","","","","","","",0.0025,"",1.94091,"","","",1.5784,0.00203306,"","",2.01,"","","","","",3.8504,"","","","","","","","","","","","","","",6,false,"","","",false,"hss","","","","","","",2,"","","",2.613,"","","","","all","","","",false,"","","","","",2,"","","","",0.246,"","","",2.211,"","",776.366,"","","","",50,"","","","","","","","",118,"","","","","",0,"","",true,"","","",false,false,"","H1.188980 U1.988190 L1.988190; H1.950790 U1.750000 L1.750000; H0.710630 U2.403310 L2.403310",36
47,"Default Preset","drill","Q DRILL (.332)",0.332,6,"inches","BIG DAISHOWA MEGAER16-3NL","","","BIG DAISHOWA","","","",5.08563,"","","","","","","","","","","","","","","","","",2.125,false,"","","",true,"3XD DEPTH OF CUT","",6,"flood","no","","","","","","","","","","","","",6,"","","","","","","","","",0.004,"",2.30104,"","","",1.46677,0.00254976,"","",2,"","","","","",2.96063,"","","","","","","","","","","","","","",6,false,"","","",false,"ti coated","","","","","","",2,"","","",4.0625,"","","","","all","","","",false,"","","","","",2,"","","","",0.625,"","","",2.125,"","",575.259,"","","","",50,"","","","","","","","",135,"","","","","",0,"","",true,"","","",false,false,"","H1.503940 U1.181100 L1.181100; H0.118110 U1.417320 L1.181100; H0.627953 U1.750000 L1.750000; H0.710630 U2.500000 L2.500000",36
48,"Default Preset","drill",".261",0.261,6,"inches","BIG DAISHOWA ER-32-4NL","","","BIG DAISHOWA","","","",6.4634,"","","","","","","","","","","","","","","","","",2.613,false,"","","",true,"","",6,"flood","no","","","","","","","","","","","","",6,"","","","","","","","","",0.003,"",2.19524,"","","",1.49208,0.00203906,"","",2.01,"","","","","",3.8504,"","","","","","","","","","","","","","",6,false,"","","",false,"hss","","","","","","",2,"","","",2.613,"","","","","all","","","",false,"","","","","",2,"","","","",0.261,"","","",2.211,"","",731.747,"","","","",50,"","","","","","","","",118,"","","","","",0,"","",true,"","","",false,false,"","H1.188980 U1.988190 L1.988190; H1.950790 U1.750000 L1.750000; H0.710630 U2.403310 L2.403310",36
