machine_id,machine_name,machine_taper,machine_max_rpm,machine_max_power_kw,tool_id,tool_type,grade_name,iso,toolpath,op,cut,strategy,dia_in,flutes,vc_sfm,rpm,rpm_clamped,fz_in,feed_ipm,ap_in,ae_in,coolant,css,source_crib
LTH-07,Okuma Multus B250II,,5000,22,Default Preset,drill,1018 Steel (P),P,Drill,drilling,roughing,conventional,0.4375,2,344,3008,0,0.0033,19.9,0,0.4374,flood,0,130 DEG. INSERT DRILLS - PURPLE COATING (CHANGE SFM TO 75 FOR GOLD).csv
LTH-07,Okuma Multus B250II,,5000,22,Default Preset,drill,1018 Steel (P),P,Peck,drilling,roughing,plunge,0.4375,2,241,2105,0,0.0017,6.96,0,0.4374,flood,0,130 DEG. INSERT DRILLS - PURPLE COATING (CHANGE SFM TO 75 FOR GOLD).csv
LTH-07,Okuma Multus B250II,,5000,22,Default Preset,drill,1045 Steel (P),P,Drill,drilling,roughing,conventional,0.4375,2,291,2545,0,0.0033,16.83,0,0.4374,flood,0,130 DEG. INSERT DRILLS - PURPLE COATING (CHANGE SFM TO 75 FOR GOLD).csv
LTH-07,Okuma Multus B250II,,5000,22,Default Preset,drill,1045 Steel (P),P,Peck,drilling,roughing,plunge,0.4375,2,204,1781,0,0.0017,5.89,0,0.4374,flood,0,130 DEG. INSERT DRILLS - PURPLE COATING (CHANGE SFM TO 75 FOR GOLD).csv
LTH-07,Okuma Multus B250II,,5000,22,Default Preset,drill,4140/4340 Alloy (P),P,Drill,drilling,roughing,conventional,0.4375,2,265,2314,0,0.0033,15.31,0,0.4374,flood,0,130 DEG. INSERT DRILLS - PURPLE COATING (CHANGE SFM TO 75 FOR GOLD).csv
LTH-07,Okuma Multus B250II,,5000,22,Default Preset,drill,4140/4340 Alloy (P),P,Peck,drilling,roughing,plunge,0.4375,2,185,1620,0,0.0017,5.36,0,0.4374,flood,0,130 DEG. INSERT DRILLS - PURPLE COATING (CHANGE SFM TO 75 FOR GOLD).csv
LTH-07,Okuma Multus B250II,,5000,22,Default Preset,drill,1018 Steel (P),P,Drill,drilling,roughing,conventional,0.4688,2,344,2807,0,0.0035,19.78,0,0.4689,flood,0,130 DEG. INSERT DRILLS - PURPLE COATING (CHANGE SFM TO 75 FOR GOLD).csv
LTH-07,Okuma Multus B250II,,5000,22,Default Preset,drill,1018 Steel (P),P,Peck,drilling,roughing,plunge,0.4688,2,241,1965,0,0.0018,6.92,0,0.4689,flood,0,130 DEG. INSERT DRILLS - PURPLE COATING (CHANGE SFM TO 75 FOR GOLD).csv
LTH-07,Okuma Multus B250II,,5000,22,Default Preset,drill,1045 Steel (P),P,Drill,drilling,roughing,conventional,0.4688,2,291,2375,0,0.0035,16.74,0,0.4689,flood,0,130 DEG. INSERT DRILLS - PURPLE COATING (CHANGE SFM TO 75 FOR GOLD).csv
LTH-07,Okuma Multus B250II,,5000,22,Default Preset,drill,1045 Steel (P),P,Peck,drilling,roughing,plunge,0.4688,2,204,1663,0,0.0018,5.86,0,0.4689,flood,0,130 DEG. INSERT DRILLS - PURPLE COATING (CHANGE SFM TO 75 FOR GOLD).csv
LTH-07,Okuma Multus B250II,,5000,22,Default Preset,drill,4140/4340 Alloy (P),P,Drill,drilling,roughing,conventional,0.4688,2,265,2159,0,0.0035,15.21,0,0.4689,flood,0,130 DEG. INSERT DRILLS - PURPLE COATING (CHANGE SFM TO 75 FOR GOLD).csv
