machine_id,machine_name,machine_taper,machine_max_rpm,machine_max_power_kw,tool_id,tool_type,grade_name,iso,toolpath,op,cut,strategy,dia_in,flutes,vc_sfm,rpm,rpm_clamped,fz_in,feed_ipm,ap_in,ae_in,coolant,css,source_crib
LTH-07,Okuma Multus B250II,,5000,22,Default Preset,drill,304/316 SS (M),M,Drill,drilling,roughing,conventional,0.4375,2,220,1919,0,0.0028,10.58,0,0.4374,flood,0,130 DEG. INSERT DRILLS - PURPLE COATING (CHANGE SFM TO 75 FOR GOLD).csv
LTH-07,Okuma Multus B250II,,5000,22,Default Preset,drill,304/316 SS (M),M,Peck,drilling,roughing,plunge,0.4375,2,154,1343,0,0.0014,3.7,0,0.4374,flood,0,130 DEG. INSERT DRILLS - PURPLE COATING (CHANGE SFM TO 75 FOR GOLD).csv
LTH-07,Okuma Multus B250II,,5000,22,Default Preset,drill,17-4 PH (M),M,Drill,drilling,roughing,conventional,0.4375,2,165,1439,0,0.0028,7.93,0,0.4374,flood,0,130 DEG. INSERT DRILLS - PURPLE COATING (CHANGE SFM TO 75 FOR GOLD).csv
LTH-07,Okuma Multus B250II,,5000,22,Default Preset,drill,17-4 PH (M),M,Peck,drilling,roughing,plunge,0.4375,2,115,1008,0,0.0014,2.78,0,0.4374,flood,0,130 DEG. INSERT DRILLS - PURPLE COATING (CHANGE SFM TO 75 FOR GOLD).csv
LTH-07,Okuma Multus B250II,,5000,22,Default Preset,drill,2205 Duplex (M),M,Drill,drilling,roughing,conventional,0.4375,2,137,1199,0,0.0028,6.61,0,0.4374,flood,0,130 DEG. INSERT DRILLS - PURPLE COATING (CHANGE SFM TO 75 FOR GOLD).csv
LTH-07,Okuma Multus B250II,,5000,22,Default Preset,drill,2205 Duplex (M),M,Peck,drilling,roughing,plunge,0.4375,2,96,840,0,0.0014,2.31,0,0.4374,flood,0,130 DEG. INSERT DRILLS - PURPLE COATING (CHANGE SFM TO 75 FOR GOLD).csv
LTH-07,Okuma Multus B250II,,5000,22,Default Preset,drill,304/316 SS (M),M,Drill,drilling,roughing,conventional,0.4688,2,220,1791,0,0.0029,10.51,0,0.4689,flood,0,130 DEG. INSERT DRILLS - PURPLE COATING (CHANGE SFM TO 75 FOR GOLD).csv
LTH-07,Okuma Multus B250II,,5000,22,Default Preset,drill,304/316 SS (M),M,Peck,drilling,roughing,plunge,0.4688,2,154,1254,0,0.0015,3.68,0,0.4689,flood,0,130 DEG. INSERT DRILLS - PURPLE COATING (CHANGE SFM TO 75 FOR GOLD).csv
LTH-07,Okuma Multus B250II,,5000,22,Default Preset,drill,17-4 PH (M),M,Drill,drilling,roughing,conventional,0.4688,2,165,1343,0,0.0029,7.88,0,0.4689,flood,0,130 DEG. INSERT DRILLS - PURPLE COATING (CHANGE SFM TO 75 FOR GOLD).csv
LTH-07,Okuma Multus B250II,,5000,22,Default Preset,drill,17-4 PH (M),M,Peck,drilling,roughing,plunge,0.4688,2,115,940,0,0.0015,2.76,0,0.4689,flood,0,130 DEG. INSERT DRILLS - PURPLE COATING (CHANGE SFM TO 75 FOR GOLD).csv
LTH-07,Okuma Multus B250II,,5000,22,Default Preset,drill,2205 Duplex (M),M,Drill,drilling,roughing,conventional,0.4688,2,137,1119,0,0.0029,6.56,0,0.4689,flood,0,130 DEG. INSERT DRILLS - PURPLE COATING (CHANGE SFM TO 75 FOR GOLD).csv
