tool_id,brand,tool_type,grade_name,iso,toolpath,op,cut,strategy,dia_in,flutes,vc_sfm,rpm,fz_in,feed_ipm,ap_in,ae_in,coolant,css,hb_min,hb_max,flute_source,source_file
ADD-Accupro-ACCU-0.0070,Accupro,end_mill,Ductile Iron (K),K,HEM Adaptive,milling,roughing,adaptive,0.007,4,614,334404,0.0017,2275,0.014,0.0007,disabled,0,160,320,record,Accupro_catalog
ADD-Accupro-ACCU-0.0070,Accupro,end_mill,Ductile Iron (K),K,Trochoidal,milling,roughing,trochoidal,0.007,4,657,358290,0.0018,2640.63,0.0175,0.0006,disabled,0,160,320,record,Accupro_catalog
ADD-Accupro-ACCU-0.0070,Accupro,end_mill,Ductile Iron (K),K,Slot,milling,roughing,slot,0.007,4,351,191088,0.0013,975,0.0035,0.007,disabled,0,160,320,record,Accupro_catalog
ADD-Accupro-ACCU-0.0070,Accupro,end_mill,Ductile Iron (K),K,Ramp,milling,roughing,plunge,0.007,4,307,167202,0.0007,473.96,0.007,0.0035,disabled,0,160,320,record,Accupro_catalog
ADD-Accupro-ACCU-0.0070,Accupro,end_mill,Ductile Iron (K),K,Semi,milling,semi_finishing,conventional,0.007,4,477,259936,0.001,1064.3,0.007,0.0043,disabled,0,160,320,record,Accupro_catalog
ADD-Accupro-ACCU-0.0070,Accupro,end_mill,Ductile Iron (K),K,Finish,milling,finishing,conventional,0.007,4,516,281012,0.0008,885.08,0.007,0.0051,air,0,160,320,record,Accupro_catalog
ADD-Accupro-ACCU-0.0070,Accupro,end_mill,Ductile Iron (K),K,HSM,milling,finishing,hsm,0.007,4,670,365316,0.0008,1150.6,0.0011,0.0035,air,0,160,320,record,Accupro_catalog
ADD-Accupro-ACCU-0.0070-end_mill,Accupro,end_mill,Gray Iron (K),K,Rough,milling,roughing,conventional,0.007,4,558,304004,0.0014,1723.49,0.007,0.0035,disabled,0,150,300,record,Accupro_catalog
ADD-Accupro-ACCU-0.0070-end_mill,Accupro,end_mill,Gray Iron (K),K,HEM Adaptive,milling,roughing,adaptive,0.007,4,781,425605,0.0017,2895.45,0.014,0.0007,disabled,0,150,300,record,Accupro_catalog
ADD-Accupro-ACCU-0.0070-end_mill,Accupro,end_mill,Gray Iron (K),K,Trochoidal,milling,roughing,trochoidal,0.007,4,837,456006,0.0018,3360.8,0.0175,0.0006,disabled,0,150,300,record,Accupro_catalog
ADD-Accupro-ACCU-0.0070-end_mill,Accupro,end_mill,Gray Iron (K),K,Slot,milling,roughing,slot,0.007,4,446,243203,0.0013,1240.91,0.0035,0.007,disabled,0,150,300,record,Accupro_catalog
ADD-Accupro-ACCU-0.0070-end_mill,Accupro,end_mill,Gray Iron (K),K,Ramp,milling,roughing,plunge,0.007,4,390,212803,0.0007,603.22,0.007,0.0035,disabled,0,150,300,record,Accupro_catalog
ADD-Accupro-ACCU-0.0070-end_mill,Accupro,end_mill,Gray Iron (K),K,Semi,milling,semi_finishing,conventional,0.007,4,607,330828,0.001,1354.57,0.007,0.0043,disabled,0,150,300,record,Accupro_catalog
ADD-Accupro-ACCU-0.0070-end_mill,Accupro,end_mill,Gray Iron (K),K,Finish,milling,finishing,conventional,0.007,4,656,357652,0.0008,1126.46,0.007,0.0051,air,0,150,300,record,Accupro_catalog
ADD-Accupro-ACCU-0.0070-end_mill,Accupro,end_mill,Gray Iron (K),K,HSM,milling,finishing,hsm,0.007,4,853,464947,0.0008,1464.4,0.0011,0.0035,air,0,150,300,record,Accupro_catalog
ADD-Accupro-ACCU-0.0070-end_mill,Accupro,end_mill,Ductile Iron (K),K,Rough,milling,roughing,conventional,0.007,4,438,238860,0.0014,1354.17,0.007,0.0035,disabled,0,160,320,record,Accupro_catalog
ADD-Accupro-ACCU-0.0070-end_mill,Accupro,end_mill,Ductile Iron (K),K,HEM Adaptive,milling,roughing,adaptive,0.007,4,614,334404,0.0017,2275,0.014,0.0007,disabled,0,160,320,record,Accupro_catalog
ADD-Accupro-ACCU-0.0070-end_mill,Accupro,end_mill,Ductile Iron (K),K,Trochoidal,milling,roughing,trochoidal,0.007,4,657,358290,0.0018,2640.63,0.0175,0.0006,disabled,0,160,320,record,Accupro_catalog
ADD-Accupro-ACCU-0.0070-end_mill,Accupro,end_mill,Ductile Iron (K),K,Slot,milling,roughing,slot,0.007,4,351,191088,0.0013,975,0.0035,0.007,disabled,0,160,320,record,Accupro_catalog
ADD-Accupro-ACCU-0.0070-end_mill,Accupro,end_mill,Ductile Iron (K),K,Ramp,milling,roughing,plunge,0.007,4,307,167202,0.0007,473.96,0.007,0.0035,disabled,0,160,320,record,Accupro_catalog
ADD-Accupro-ACCU-0.0070-end_mill,Accupro,end_mill,Ductile Iron (K),K,Semi,milling,semi_finishing,conventional,0.007,4,477,259936,0.001,1064.3,0.007,0.0043,disabled,0,160,320,record,Accupro_catalog
ADD-Accupro-ACCU-0.0070-end_mill,Accupro,end_mill,Ductile Iron (K),K,Finish,milling,finishing,conventional,0.007,4,516,281012,0.0008,885.08,0.007,0.0051,air,0,160,320,record,Accupro_catalog
ADD-Accupro-ACCU-0.0070-end_mill,Accupro,end_mill,Ductile Iron (K),K,HSM,milling,finishing,hsm,0.007,4,670,365316,0.0008,1150.6,0.0011,0.0035,air,0,160,320,record,Accupro_catalog
ADD-Accupro-ACCU-0.0080,Accupro,end_mill,Gray Iron (K),K,Rough,milling,roughing,conventional,0.008,4,558,266565,0.0014,1511.23,0.008,0.0039,disabled,0,150,300,record,Accupro_catalog
